PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Laurens Ten Dam,2014,Stage 16,-,13,-,-,-,-,-,4,17,
Laurens Ten Dam,2014,Stage 17,10,13,-,-,-,-,-,4,27,
Laurens Ten Dam,2014,Stage 18,25,13,-,-,-,-,-,4,42,
Laurens Ten Dam,2014,Stage 19,-,13,-,-,-,-,-,4,17,
Laurens Ten Dam,2014,Stage 20,-,12,-,-,-,-,-,-,12,
Laurens Ten Dam,2014,Stage 21,-,12,-,-,-,-,-,4,16,
Laurens Ten Dam,2014,End-of-Tour,-,160,-,-,-,-,-,30,190,
Jakob Fuglsang,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2014,Stage 2,20,11,-,-,-,-,-,16,47,
Jakob Fuglsang,2014,Stage 3,-,9,-,-,-,-,-,10,19,
Jakob Fuglsang,2014,Stage 4,-,11,-,-,-,-,-,10,21,
Jakob Fuglsang,2014,Stage 5,120,22,-,-,-,-,-,14,156,
Jakob Fuglsang,2014,Stage 6,5,22,-,-,-,-,-,12,39,
Jakob Fuglsang,2014,Stage 7,-,22,-,-,-,-,-,12,34,
Jakob Fuglsang,2014,Stage 8,-,22,-,-,-,-,-,14,36,
Jakob Fuglsang,2014,Stage 9,-,18,-,-,-,-,-,10,28,
Jakob Fuglsang,2014,Stage 10,-,9,-,-,-,-,-,16,25,
Jakob Fuglsang,2014,Stage 11,-,10,-,-,-,-,-,10,20,
Jakob Fuglsang,2014,Stage 12,-,11,-,-,-,-,-,10,21,
Jakob Fuglsang,2014,Stage 13,-,-,-,-,-,-,-,12,12,
Jakob Fuglsang,2014,Stage 14,-,-,-,-,-,-,-,10,10,
Jakob Fuglsang,2014,Stage 15,-,-,-,-,-,-,-,6,6,
Jakob Fuglsang,2014,Stage 16,-,-,-,-,-,-,-,6,6,
Jakob Fuglsang,2014,Stage 17,-,-,-,-,-,-,-,8,8,
Jakob Fuglsang,2014,Stage 18,-,-,-,-,-,-,-,12,12,
Jakob Fuglsang,2014,Stage 19,-,-,-,-,-,-,-,6,6,
Jakob Fuglsang,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2014,Stage 21,-,-,-,-,-,-,-,6,6,
Jakob Fuglsang,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 2,80,2,-,-,-,-,-,-,82,
Tony Gallopin,2014,Stage 3,-,2,-,-,-,-,-,-,2,
Tony Gallopin,2014,Stage 4,-,1,-,-,-,-,-,-,1,
Tony Gallopin,2014,Stage 5,-,14,-,-,4,-,10,-,28,
Tony Gallopin,2014,Stage 6,-,14,-,-,-,-,-,6,20,
Tony Gallopin,2014,Stage 7,100,15,-,-,-,-,-,-,115,
Tony Gallopin,2014,Stage 8,-,10,-,-,-,-,-,-,10,
Tony Gallopin,2014,Stage 9,-,25,-,-,-,-,-,-,25,
Tony Gallopin,2014,Stage 10,-,16,-,-,-,-,-,-,16,
Tony Gallopin,2014,Stage 11,150,16,-,-,-,-,-,-,166,
Tony Gallopin,2014,Stage 12,-,1,-,-,-,-,-,-,1,
Tony Gallopin,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 16,30,-,-,-,6,-,-,-,36,
Tony Gallopin,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Tony Gallopin,2014,End-of-Tour,-,10,-,-,-,-,-,-,10,
Andre Greipel,2014,Stage 1,-,3,-,-,6,-,-,-,9,
Andre Greipel,2014,Stage 2,-,-,-,-,1,-,-,-,1,
Andre Greipel,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 4,70,-,-,-,-,-,-,-,70,
Andre Greipel,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 6,150,-,2,-,4,-,-,-,156,
Andre Greipel,2014,Stage 7,-,-,1,-,-,-,-,2,3,
Andre Greipel,2014,Stage 8,-,-,1,-,2,-,-,-,3,
Andre Greipel,2014,Stage 9,-,-,1,-,-,-,-,6,7,
Andre Greipel,2014,Stage 10,-,-,1,-,-,-,-,-,1,
Andre Greipel,2014,Stage 11,-,-,2,-,8,-,-,6,16,
Andre Greipel,2014,Stage 12,-,-,1,-,1,-,-,-,2,
Andre Greipel,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 15,90,-,1,-,-,-,-,-,91,
Andre Greipel,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Andre Greipel,2014,Stage 21,90,-,-,-,-,-,-,-,90,
Andre Greipel,2014,End-of-Tour,-,-,20,-,-,-,-,-,20,
Samuel Dumoulin,2014,Stage 1,5,6,-,-,-,-,-,-,11,
Samuel Dumoulin,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Samuel Dumoulin,2014,Stage 3,15,-,-,-,-,-,-,-,15,
Samuel Dumoulin,2014,Stage 4,15,-,-,-,-,-,-,-,15,
Samuel Dumoulin,2014,Stage 5,-,-,-,-,6,-,10,-,16,
Samuel Dumoulin,2014,Stage 6,100,-,-,-,-,-,-,-,100,
Samuel Dumoulin,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Samuel Dumoulin,2014,Stage 8,-,-,-,-,-,-,-,6,6,
Samuel Dumoulin,2014,Stage 9,-,-,-,-,-,-,-,2,2,
Samuel Dumoulin,2014,Stage 10,-,-,-,-,-,-,-,6,6,
Samuel Dumoulin,2014,Stage 11,50,-,-,-,-,-,-,6,56,
Samuel Dumoulin,2014,Stage 12,40,-,-,-,-,-,-,6,46,
Samuel Dumoulin,2014,Stage 13,-,-,-,-,-,-,-,8,8,
Samuel Dumoulin,2014,Stage 14,-,-,-,-,-,-,-,10,10,
Samuel Dumoulin,2014,Stage 15,15,-,-,-,-,-,-,8,23,
Samuel Dumoulin,2014,Stage 16,-,-,-,-,8,-,-,6,14,
Samuel Dumoulin,2014,Stage 17,-,-,-,-,-,-,-,6,6,
Samuel Dumoulin,2014,Stage 18,-,-,-,-,-,-,-,8,8,
Samuel Dumoulin,2014,Stage 19,60,-,-,-,-,-,-,8,68,
Samuel Dumoulin,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Samuel Dumoulin,2014,Stage 21,-,-,-,-,-,-,-,10,10,
Samuel Dumoulin,2014,End-of-Tour,-,-,5,-,-,-,-,40,45,
Blel Kadri,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Blel Kadri,2014,Stage 2,-,-,-,6,15,-,10,-,31,
Blel Kadri,2014,Stage 3,-,-,-,6,-,-,-,-,6,
Blel Kadri,2014,Stage 4,-,-,-,6,-,-,-,-,6,
Blel Kadri,2014,Stage 5,-,-,-,6,-,-,-,-,6,
Blel Kadri,2014,Stage 6,-,-,-,6,-,-,-,2,8,
Blel Kadri,2014,Stage 7,-,-,-,6,-,-,-,-,6,
Blel Kadri,2014,Stage 8,150,-,-,10,8,-,10,-,178,
Blel Kadri,2014,Stage 9,-,-,-,6,-,-,-,2,8,
Blel Kadri,2014,Stage 10,-,-,-,2,-,-,-,6,8,
Blel Kadri,2014,Stage 11,-,-,-,1,-,-,-,6,7,
Blel Kadri,2014,Stage 12,-,-,-,1,-,-,-,6,7,
Blel Kadri,2014,Stage 13,-,-,-,-,-,-,10,8,18,
Blel Kadri,2014,Stage 14,-,-,-,-,-,-,-,10,10,
Blel Kadri,2014,Stage 15,-,-,-,-,-,-,-,8,8,
Blel Kadri,2014,Stage 16,-,-,-,-,-,-,-,6,6,
Blel Kadri,2014,Stage 17,-,-,-,-,15,-,-,6,21,
Blel Kadri,2014,Stage 18,-,-,-,-,-,30,10,8,48,
Blel Kadri,2014,Stage 19,-,-,-,-,-,-,-,8,8,
Blel Kadri,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Blel Kadri,2014,Stage 21,-,-,-,-,-,-,-,10,10,
Blel Kadri,2014,End-of-Tour,-,-,-,-,-,-,-,40,40,
Michal Kwiatkowski,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Michal Kwiatkowski,2014,Stage 2,100,1,-,-,-,-,-,-,101,
Michal Kwiatkowski,2014,Stage 3,-,1,-,-,-,-,-,2,3,
Michal Kwiatkowski,2014,Stage 4,-,2,-,-,-,-,-,-,2,
Michal Kwiatkowski,2014,Stage 5,60,18,-,-,-,-,-,-,78,
Michal Kwiatkowski,2014,Stage 6,-,18,-,-,-,-,-,-,18,
Michal Kwiatkowski,2014,Stage 7,-,18,-,-,-,-,-,6,24,
Michal Kwiatkowski,2014,Stage 8,-,18,-,-,-,-,-,-,18,
Michal Kwiatkowski,2014,Stage 9,-,15,-,-,-,-,-,6,21,
Michal Kwiatkowski,2014,Stage 10,-,8,-,-,-,10,10,-,28,
Michal Kwiatkowski,2014,Stage 11,-,9,-,-,-,-,-,2,11,
Michal Kwiatkowski,2014,Stage 12,-,10,-,-,-,-,-,-,10,
Michal Kwiatkowski,2014,Stage 13,-,10,-,-,-,-,-,-,10,
Michal Kwiatkowski,2014,Stage 14,-,4,-,-,-,-,-,-,4,
Michal Kwiatkowski,2014,Stage 15,-,5,-,-,-,-,-,-,5,
Michal Kwiatkowski,2014,Stage 16,60,12,-,-,3,2,-,-,77,
Michal Kwiatkowski,2014,Stage 17,-,1,-,-,-,-,-,-,1,
Michal Kwiatkowski,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Michal Kwiatkowski,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Michal Kwiatkowski,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Michal Kwiatkowski,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Michal Kwiatkowski,2014,End-of-Tour,-,15,-,-,-,-,-,-,15,
Tony Martin,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 2,-,-,-,-,-,-,-,2,2,
Tony Martin,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Tony Martin,2014,Stage 4,-,-,-,-,3,-,-,-,3,
Tony Martin,2014,Stage 5,-,-,-,-,8,-,10,-,18,
Tony Martin,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 7,-,-,-,-,-,-,-,6,6,
Tony Martin,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 9,150,-,-,10,15,15,10,-,200,
Tony Martin,2014,Stage 10,-,-,-,4,-,6,10,-,20,
Tony Martin,2014,Stage 11,-,-,-,4,-,-,-,2,6,
Tony Martin,2014,Stage 12,-,-,-,4,-,-,-,-,4,
Tony Martin,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,Stage 20,150,-,-,-,-,-,-,-,150,
Tony Martin,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Tony Martin,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Richie Porte,2014,Stage 1,-,-,-,-,-,-,-,6,6,
Richie Porte,2014,Stage 2,-,5,-,-,-,-,-,6,11,
Richie Porte,2014,Stage 3,-,3,-,-,-,-,-,6,9,
Richie Porte,2014,Stage 4,-,3,-,-,-,-,-,6,9,
Richie Porte,2014,Stage 5,-,13,-,-,-,-,-,-,13,
Richie Porte,2014,Stage 6,-,13,-,-,-,-,-,-,13,
Richie Porte,2014,Stage 7,-,14,-,-,-,-,-,2,16,
Richie Porte,2014,Stage 8,90,20,-,-,-,-,-,2,112,
Richie Porte,2014,Stage 9,-,16,-,-,-,-,-,-,16,
Richie Porte,2014,Stage 10,60,22,-,-,-,-,-,-,82,
Richie Porte,2014,Stage 11,-,22,-,-,-,-,-,-,22,
Richie Porte,2014,Stage 12,-,22,-,-,-,-,-,-,22,
Richie Porte,2014,Stage 13,-,5,-,-,-,-,-,2,7,
Richie Porte,2014,Stage 14,-,6,-,-,-,-,-,2,8,
Richie Porte,2014,Stage 15,-,6,-,-,-,-,-,2,8,
Richie Porte,2014,Stage 16,-,4,-,-,-,-,-,4,8,
Richie Porte,2014,Stage 17,-,6,-,-,-,-,-,-,6,
Richie Porte,2014,Stage 18,-,1,-,-,-,-,-,-,1,
Richie Porte,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Richie Porte,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Richie Porte,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Richie Porte,2014,End-of-Tour,-,40,-,-,-,-,-,-,40,
Jurgen Van Den Broeck,2014,Stage 1,-,1,-,-,-,-,-,-,1,
Jurgen Van Den Broeck,2014,Stage 2,25,14,-,-,-,-,-,-,39,
Jurgen Van Den Broeck,2014,Stage 3,-,12,-,-,-,-,-,-,12,
Jurgen Van Den Broeck,2014,Stage 4,-,13,-,-,4,-,-,-,17,
Jurgen Van Den Broeck,2014,Stage 5,-,15,-,-,-,-,-,-,15,
Jurgen Van Den Broeck,2014,Stage 6,-,15,-,-,-,-,-,6,21,
Jurgen Van Den Broeck,2014,Stage 7,-,16,-,-,-,-,-,2,18,
Jurgen Van Den Broeck,2014,Stage 8,-,11,-,-,-,-,-,-,11,
Jurgen Van Den Broeck,2014,Stage 9,-,8,-,-,-,-,-,6,14,
Jurgen Van Den Broeck,2014,Stage 10,-,10,-,-,-,-,-,-,10,
Jurgen Van Den Broeck,2014,Stage 11,5,11,-,-,-,-,-,6,22,
Jurgen Van Den Broeck,2014,Stage 12,-,12,-,-,-,-,-,-,12,
Jurgen Van Den Broeck,2014,Stage 13,20,13,-,-,-,-,-,-,33,
Jurgen Van Den Broeck,2014,Stage 14,-,10,-,-,-,-,-,-,10,
Jurgen Van Den Broeck,2014,Stage 15,-,10,-,-,-,-,-,-,10,
Jurgen Van Den Broeck,2014,Stage 16,-,8,-,-,-,-,-,-,8,
Jurgen Van Den Broeck,2014,Stage 17,-,9,-,-,-,-,-,-,9,
Jurgen Van Den Broeck,2014,Stage 18,-,8,-,-,-,-,-,-,8,
Jurgen Van Den Broeck,2014,Stage 19,-,8,-,-,-,-,-,-,8,
Jurgen Van Den Broeck,2014,Stage 20,-,8,-,-,-,-,-,-,8,
Jurgen Van Den Broeck,2014,Stage 21,-,8,-,-,-,-,-,-,8,
Jurgen Van Den Broeck,2014,End-of-Tour,-,110,-,-,-,-,-,-,110,
Haimar Zubeldia,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2014,Stage 2,5,6,-,-,-,-,-,-,11,
Haimar Zubeldia,2014,Stage 3,-,4,-,-,-,-,-,-,4,
Haimar Zubeldia,2014,Stage 4,-,4,-,-,-,-,-,-,4,
Haimar Zubeldia,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2014,Stage 9,-,-,-,-,-,-,-,4,4,
Haimar Zubeldia,2014,Stage 10,5,1,-,-,-,-,-,-,6,
Haimar Zubeldia,2014,Stage 11,-,2,-,-,-,-,-,-,2,
Haimar Zubeldia,2014,Stage 12,-,3,-,-,-,-,-,-,3,
Haimar Zubeldia,2014,Stage 13,25,7,-,-,-,-,-,-,32,
Haimar Zubeldia,2014,Stage 14,25,9,-,-,-,-,-,-,34,
Haimar Zubeldia,2014,Stage 15,-,9,-,-,-,-,-,-,9,
Haimar Zubeldia,2014,Stage 16,-,10,-,-,-,-,-,-,10,
Haimar Zubeldia,2014,Stage 17,-,10,-,-,-,-,-,-,10,
Haimar Zubeldia,2014,Stage 18,40,11,-,-,-,-,-,-,51,
Haimar Zubeldia,2014,Stage 19,-,11,-,-,-,-,-,-,11,
Haimar Zubeldia,2014,Stage 20,-,13,-,-,-,-,-,-,13,
Haimar Zubeldia,2014,Stage 21,-,13,-,-,-,-,-,-,13,
Haimar Zubeldia,2014,End-of-Tour,-,180,-,-,-,-,-,-,180,
Pierre Rolland,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Pierre Rolland,2014,Stage 2,-,-,-,2,-,-,-,-,2,
Pierre Rolland,2014,Stage 3,-,-,-,2,-,-,-,-,2,
Pierre Rolland,2014,Stage 4,-,-,-,1,-,-,-,-,1,
Pierre Rolland,2014,Stage 5,-,-,-,1,-,-,-,-,1,
Pierre Rolland,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Pierre Rolland,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Pierre Rolland,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Pierre Rolland,2014,Stage 9,-,13,-,-,4,-,-,-,17,
Pierre Rolland,2014,Stage 10,-,5,-,-,-,-,-,-,5,
Pierre Rolland,2014,Stage 11,-,5,-,-,-,-,-,-,5,
Pierre Rolland,2014,Stage 12,-,6,-,-,-,-,-,-,6,
Pierre Rolland,2014,Stage 13,10,8,-,-,-,-,-,-,18,
Pierre Rolland,2014,Stage 14,20,11,-,-,-,-,-,-,31,
Pierre Rolland,2014,Stage 15,-,11,-,-,-,-,-,-,11,
Pierre Rolland,2014,Stage 16,-,9,-,-,-,-,-,4,13,
Pierre Rolland,2014,Stage 17,70,11,-,-,-,6,-,-,87,
Pierre Rolland,2014,Stage 18,-,10,-,-,-,-,-,-,10,
Pierre Rolland,2014,Stage 19,-,10,-,-,-,-,-,-,10,
Pierre Rolland,2014,Stage 20,-,10,-,-,-,-,-,-,10,
Pierre Rolland,2014,Stage 21,-,10,-,-,-,-,-,-,10,
Pierre Rolland,2014,End-of-Tour,-,130,-,-,-,-,-,5,135,
Frank Schleck,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 9,-,-,-,-,-,-,-,4,4,
Frank Schleck,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Frank Schleck,2014,Stage 13,30,4,-,-,-,-,-,-,34,
Frank Schleck,2014,Stage 14,60,7,-,-,-,-,-,-,67,
Frank Schleck,2014,Stage 15,-,7,-,-,-,-,-,-,7,
Frank Schleck,2014,Stage 16,-,7,-,-,-,-,-,-,7,
Frank Schleck,2014,Stage 17,60,8,-,-,-,4,-,-,72,
Frank Schleck,2014,Stage 18,20,9,-,-,-,-,-,-,29,
Frank Schleck,2014,Stage 19,-,9,-,-,-,-,-,-,9,
Frank Schleck,2014,Stage 20,-,9,-,-,-,-,-,-,9,
Frank Schleck,2014,Stage 21,-,9,-,-,-,-,-,-,9,
Frank Schleck,2014,End-of-Tour,-,120,-,-,-,-,-,-,120,
Joaquim Rodriguez,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Joaquim Rodriguez,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Joaquim Rodriguez,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Joaquim Rodriguez,2014,Stage 4,-,-,-,-,-,-,-,4,4,
Joaquim Rodriguez,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Joaquim Rodriguez,2014,Stage 6,-,-,-,-,-,-,-,4,4,
Joaquim Rodriguez,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Joaquim Rodriguez,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Joaquim Rodriguez,2014,Stage 9,-,-,-,2,-,6,-,-,8,
Joaquim Rodriguez,2014,Stage 10,40,-,-,10,4,45,10,-,109,
Joaquim Rodriguez,2014,Stage 11,-,-,-,10,-,-,-,-,10,
Joaquim Rodriguez,2014,Stage 12,-,-,-,10,-,-,-,6,16,
Joaquim Rodriguez,2014,Stage 13,-,-,-,6,-,2,-,-,8,
Joaquim Rodriguez,2014,Stage 14,-,-,-,10,-,45,10,-,65,
Joaquim Rodriguez,2014,Stage 15,-,-,-,10,-,-,-,6,16,
Joaquim Rodriguez,2014,Stage 16,-,-,-,6,-,-,-,-,6,
Joaquim Rodriguez,2014,Stage 17,-,-,-,4,-,34,-,-,38,
Joaquim Rodriguez,2014,Stage 18,-,-,-,4,-,-,-,-,4,
Joaquim Rodriguez,2014,Stage 19,-,-,-,4,-,-,-,2,6,
Joaquim Rodriguez,2014,Stage 20,-,-,-,4,-,-,-,-,4,
Joaquim Rodriguez,2014,Stage 21,-,-,-,4,-,-,-,4,8,
Joaquim Rodriguez,2014,End-of-Tour,-,-,-,60,-,-,-,-,60,
Tom Dumoulin,2014,Stage 1,-,-,-,-,-,-,-,12,12,
Tom Dumoulin,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 3,-,-,-,-,-,-,-,6,6,
Tom Dumoulin,2014,Stage 4,-,-,-,-,-,-,-,6,6,
Tom Dumoulin,2014,Stage 5,-,5,-,-,-,-,-,-,5,
Tom Dumoulin,2014,Stage 6,-,6,-,-,-,-,-,-,6,
Tom Dumoulin,2014,Stage 7,90,8,-,-,-,-,-,-,98,
Tom Dumoulin,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 9,90,-,-,-,1,-,-,-,91,
Tom Dumoulin,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 11,-,-,-,-,-,-,-,4,4,
Tom Dumoulin,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2014,Stage 19,-,-,-,-,-,-,-,4,4,
Tom Dumoulin,2014,Stage 20,120,-,-,-,-,-,-,-,120,
Tom Dumoulin,2014,Stage 21,-,-,-,-,-,-,-,6,6,
Tom Dumoulin,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 1,30,11,-,-,-,-,-,-,41,
Michael Albasini,2014,Stage 2,70,18,-,-,-,-,-,-,88,
Michael Albasini,2014,Stage 3,5,20,-,-,-,-,-,-,25,
Michael Albasini,2014,Stage 4,20,20,-,-,-,-,-,-,40,
Michael Albasini,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 7,-,1,-,-,-,-,-,-,1,
Michael Albasini,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 12,90,-,-,-,-,-,-,-,90,
Michael Albasini,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 15,40,-,-,-,-,-,-,-,40,
Michael Albasini,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Michael Albasini,2014,Stage 21,-,-,-,-,12,-,-,-,12,
Michael Albasini,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Alessandro De Marchi,2014,Stage 1,-,-,-,-,-,-,-,8,8,
Alessandro De Marchi,2014,Stage 2,-,-,-,-,-,-,-,4,4,
Alessandro De Marchi,2014,Stage 3,-,-,-,-,-,-,-,8,8,
Alessandro De Marchi,2014,Stage 4,-,-,-,-,-,-,-,4,4,
Alessandro De Marchi,2014,Stage 5,-,-,-,-,-,-,-,2,2,
Alessandro De Marchi,2014,Stage 6,-,-,-,-,-,-,-,2,2,
Alessandro De Marchi,2014,Stage 7,-,-,-,-,-,-,-,6,6,
Alessandro De Marchi,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Alessandro De Marchi,2014,Stage 9,25,-,-,4,12,10,10,-,61,
Alessandro De Marchi,2014,Stage 10,-,-,-,1,-,-,-,-,1,
Alessandro De Marchi,2014,Stage 11,-,-,-,2,-,-,-,-,2,
Alessandro De Marchi,2014,Stage 12,-,-,-,2,-,-,-,4,6,
Alessandro De Marchi,2014,Stage 13,-,-,-,-,15,15,10,-,40,
Alessandro De Marchi,2014,Stage 14,-,-,-,1,12,6,10,-,29,
Alessandro De Marchi,2014,Stage 15,-,-,-,1,-,-,-,2,3,
Alessandro De Marchi,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Alessandro De Marchi,2014,Stage 17,80,-,-,3,-,14,-,-,97,
Alessandro De Marchi,2014,Stage 18,-,-,-,1,-,10,10,-,21,
Alessandro De Marchi,2014,Stage 19,-,-,-,1,-,-,-,-,1,
Alessandro De Marchi,2014,Stage 20,-,-,-,1,-,-,-,-,1,
Alessandro De Marchi,2014,Stage 21,-,-,-,1,-,-,-,-,1,
Alessandro De Marchi,2014,End-of-Tour,-,-,-,30,-,-,-,-,30,
Michael Rogers,2014,Stage 1,80,16,2,-,-,-,-,-,98,
Michael Rogers,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Michael Rogers,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Michael Rogers,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Michael Rogers,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Michael Rogers,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Michael Rogers,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Michael Rogers,2014,Stage 8,-,-,-,-,-,-,-,4,4,
Michael Rogers,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Michael Rogers,2014,Stage 10,-,-,-,-,-,-,-,-,0,
