PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Rubn Plaza,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Rubn Plaza,2016,Stage 7,-,-,-,-,-,-,-,8,8,
Rubn Plaza,2016,Stage 8,-,-,-,-,-,-,-,4,4,
Rubn Plaza,2016,Stage 9,-,-,-,-,-,-,-,4,4,
Rubn Plaza,2016,Stage 10,-,-,-,-,-,-,-,10,10,
Rubn Plaza,2016,Stage 11,-,-,-,-,-,-,-,4,4,
Rubn Plaza,2016,Stage 12,-,-,-,-,-,-,-,4,4,
Rubn Plaza,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Rubn Plaza,2016,Stage 14,-,-,-,-,-,-,-,2,2,
Rubn Plaza,2016,Stage 15,-,-,-,-,-,-,-,2,2,
Rubn Plaza,2016,Stage 16,-,-,-,-,-,-,-,2,2,
Rubn Plaza,2016,Stage 17,-,-,-,-,-,-,-,2,2,
Rubn Plaza,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Rubn Plaza,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Rubn Plaza,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Rubn Plaza,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Rubn Plaza,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2016,Stage 21,60,-,-,-,-,-,-,-,60,
Ramunas Navardauskas,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 1,-,-,-,-,-,-,-,10,10,
Petr Vakoc,2016,Stage 2,-,-,-,-,-,-,-,8,8,
Petr Vakoc,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Petr Vakoc,2016,Stage 4,-,-,-,-,-,-,-,10,10,
Petr Vakoc,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Petr Vakoc,2016,Stage 6,-,-,-,-,-,-,-,8,8,
Petr Vakoc,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Petr Vakoc,2016,Stage 8,-,-,-,-,-,-,-,4,4,
Petr Vakoc,2016,Stage 9,-,-,-,-,-,-,-,2,2,
Petr Vakoc,2016,Stage 10,-,-,-,-,-,-,-,2,2,
Petr Vakoc,2016,Stage 11,-,-,-,-,-,-,-,2,2,
Petr Vakoc,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Petr Vakoc,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 1,-,-,-,-,-,-,-,10,10,
Julien Vermote,2016,Stage 2,-,-,-,-,-,-,-,8,8,
Julien Vermote,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Julien Vermote,2016,Stage 4,-,-,-,-,-,-,-,10,10,
Julien Vermote,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Julien Vermote,2016,Stage 6,-,-,-,-,-,-,-,8,8,
Julien Vermote,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Julien Vermote,2016,Stage 8,-,-,-,-,-,-,-,4,4,
Julien Vermote,2016,Stage 9,-,-,-,-,-,-,-,2,2,
Julien Vermote,2016,Stage 10,-,-,-,-,-,-,-,2,2,
Julien Vermote,2016,Stage 11,-,-,-,-,-,-,-,2,2,
Julien Vermote,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Julien Vermote,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 1,-,-,-,-,-,-,-,4,4,
Haimar Zubeldia,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 14,-,-,-,-,-,-,-,4,4,
Haimar Zubeldia,2016,Stage 15,-,-,-,-,-,-,-,4,4,
Haimar Zubeldia,2016,Stage 16,-,-,-,-,-,-,-,4,4,
Haimar Zubeldia,2016,Stage 17,-,-,-,-,-,-,-,4,4,
Haimar Zubeldia,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2016,Final Classifications,-,35,-,-,-,-,-,-,35,
Mathias Frank,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 9,40,-,-,-,-,4,10,-,54,
Mathias Frank,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Mathias Frank,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 6,-,-,-,-,-,-,-,2,2,
Chris Anker Srensen,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 12,40,-,-,-,-,-,10,-,50,
Chris Anker Srensen,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Chris Anker Srensen,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 15,-,-,-,-,5,-,-,-,5,
Tanel Kangert,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 17,-,-,-,-,4,-,10,-,14,
Tanel Kangert,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Stage 20,-,-,-,-,-,-,-,2,2,
Tanel Kangert,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Tanel Kangert,2016,Final Classifications,-,25,-,-,-,-,-,5,30,
Cesare Benedetti,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 2,-,-,-,-,15,-,10,-,25,
Cesare Benedetti,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 14,-,-,-,-,15,-,10,-,25,
Cesare Benedetti,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Cesare Benedetti,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 2,-,-,-,4,10,-,10,-,24,
Vegard Breen,2016,Stage 3,-,-,-,3,-,-,-,-,3,
Vegard Breen,2016,Stage 4,-,-,-,2,-,-,-,-,2,
Vegard Breen,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 6,-,-,-,-,-,-,-,2,2,
Vegard Breen,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 19,-,-,-,-,5,-,10,-,15,
Vegard Breen,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Vegard Breen,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 5,-,-,-,-,4,-,10,-,14,
Cyril Gautier,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 15,-,-,-,-,-,-,-,2,2,
Cyril Gautier,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2016,Stage 19,-,-,-,-,-,-,-,10,10,
Cyril Gautier,2016,Stage 20,-,-,-,-,-,-,-,4,4,
Cyril Gautier,2016,Stage 21,-,-,-,-,-,-,-,4,4,
Cyril Gautier,2016,Final Classifications,-,-,-,-,-,-,-,10,10,
Alex Howes,2016,Stage 1,-,-,-,-,10,-,10,-,20,
Alex Howes,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 7,-,-,-,-,2,-,-,-,2,
Alex Howes,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 14,-,-,-,-,12,-,10,-,22,
Alex Howes,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Alex Howes,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 3,-,-,-,-,-,-,-,2,2,
Romain Sicard,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Romain Sicard,2016,Stage 5,-,-,-,-,6,-,10,-,16,
Romain Sicard,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 8,-,-,-,1,3,15,-,-,19,
Romain Sicard,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Romain Sicard,2016,Stage 21,-,-,-,-,2,-,-,-,2,
Romain Sicard,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 1,-,-,-,-,-,-,-,4,4,
Markel Irizar,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 4,-,-,-,3,10,-,10,-,23,
Markel Irizar,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 14,-,-,-,-,-,-,-,4,4,
Markel Irizar,2016,Stage 15,-,-,-,-,-,-,-,4,4,
Markel Irizar,2016,Stage 16,-,-,-,-,-,-,-,4,4,
Markel Irizar,2016,Stage 17,-,-,-,-,-,-,-,4,4,
Markel Irizar,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Markel Irizar,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 8,-,-,-,-,12,-,-,-,12,
Mikael Cherel,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 15,-,-,-,-,-,-,-,2,2,
Mikael Cherel,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2016,Stage 19,-,-,-,-,-,-,-,10,10,
Mikael Cherel,2016,Stage 20,-,-,-,-,-,-,-,4,4,
Mikael Cherel,2016,Stage 21,-,-,-,-,-,-,-,4,4,
Mikael Cherel,2016,Final Classifications,-,-,-,-,-,-,-,10,10,
Bernhard Eisel,2016,Stage 1,-,-,-,-,-,-,-,12,12,
Bernhard Eisel,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 3,-,-,-,-,-,-,-,6,6,
Bernhard Eisel,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 6,-,-,-,-,-,-,-,6,6,
Bernhard Eisel,2016,Stage 7,-,-,-,-,-,-,-,6,6,
Bernhard Eisel,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 10,-,-,-,-,-,-,-,2,2,
Bernhard Eisel,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 12,-,-,-,-,-,-,-,4,4,
Bernhard Eisel,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 14,-,-,-,-,-,-,-,6,6,
Bernhard Eisel,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 2,-,5,-,-,-,-,-,-,5,
Jurgen Van Den Broeck,2016,Stage 3,-,4,-,-,-,-,-,-,4,
Jurgen Van Den Broeck,2016,Stage 4,-,5,-,-,-,-,-,-,5,
Jurgen Van Den Broeck,2016,Stage 5,-,4,-,-,-,-,-,-,4,
Jurgen Van Den Broeck,2016,Stage 6,-,4,-,-,-,-,-,-,4,
Jurgen Van Den Broeck,2016,Stage 7,-,4,-,-,-,-,-,-,4,
Jurgen Van Den Broeck,2016,Stage 8,-,4,-,-,-,-,-,4,8,
Jurgen Van Den Broeck,2016,Stage 9,-,1,-,-,-,-,-,-,1,
Jurgen Van Den Broeck,2016,Stage 10,-,1,-,-,-,-,-,-,1,
Jurgen Van Den Broeck,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Jurgen Van Den Broeck,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Andrei Grivko,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Andrei Grivko,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Andrei Grivko,2016,Stage 3,-,-,-,-,-,-,-,-,0,
