PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Tiago Machado,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 3,-,-,-,-,-,-,-,6,6,
Tiago Machado,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 12,-,-,-,-,-,-,-,6,6,
Tiago Machado,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 15,-,-,-,-,-,-,-,2,2,
Tiago Machado,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Tiago Machado,2015,Stage 21,-,-,-,-,-,-,-,2,2,
Tiago Machado,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 9,5,-,-,-,-,-,-,-,5,
Nelson Oliveira,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 16,-,-,-,-,5,-,-,6,11,
Nelson Oliveira,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Nelson Oliveira,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 9,15,-,-,-,-,-,-,-,15,
Marcel Wyss,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Marcel Wyss,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 12,-,-,-,-,-,-,10,-,10,
Daniel Navarro,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 16,-,-,-,-,4,-,-,-,4,
Daniel Navarro,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 2,-,-,-,-,-,-,-,6,6,
Gregory Henderson,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 5,-,-,-,-,-,-,-,6,6,
Gregory Henderson,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Gregory Henderson,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 9,5,-,-,-,-,-,-,-,5,
Matteo Bono,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 16,-,-,-,-,-,-,-,6,6,
Matteo Bono,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Matteo Bono,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 9,5,-,-,-,-,-,-,-,5,
Filippo Pozzato,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 16,-,-,-,-,-,-,-,6,6,
Filippo Pozzato,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Filippo Pozzato,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 14,-,-,-,-,-,-,-,4,4,
Sebastien Chavanel,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Stage 20,-,-,-,-,-,-,-,6,6,
Sebastien Chavanel,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Sebastien Chavanel,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 6,-,-,-,-,-,-,-,2,2,
Yohann Gene,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 18,-,-,-,-,-,-,-,4,4,
Yohann Gene,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Yohann Gene,2015,Stage 21,-,-,-,-,-,-,-,4,4,
Yohann Gene,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 6,-,-,-,-,-,-,-,2,2,
Angelo Tulik,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 18,-,-,-,-,-,-,-,4,4,
Angelo Tulik,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Angelo Tulik,2015,Stage 21,-,-,-,-,-,-,-,4,4,
Angelo Tulik,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 3,-,-,-,-,-,-,-,2,2,
Johan Vansummeren,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 8,-,-,-,-,-,-,-,6,6,
Johan Vansummeren,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Johan Vansummeren,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 8,-,-,-,-,-,-,-,4,4,
Sebastian Langeveld,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 11,-,-,-,-,-,-,-,4,4,
Sebastian Langeveld,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Sebastian Langeveld,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 2,-,-,-,-,-,-,-,8,8,
Stijn Devolder,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Stijn Devolder,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 2,-,-,-,-,-,-,-,8,8,
Laurent Didier,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Laurent Didier,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 2,-,-,-,-,-,-,-,8,8,
Markel Irizar Aranburu,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Markel Irizar Aranburu,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 2,-,-,-,-,-,-,-,8,8,
Gregory Rast,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Gregory Rast,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 2,-,-,-,-,-,-,-,8,8,
Haimar Zubeldia,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Haimar Zubeldia,2015,Stage 20,-,-,-,-,-,-,-,-,0,
